time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,DeviceOrientation
2014-02-24 18:37:34.685,45,4.5,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263453,-0.9514618,0.01177979,0.02090454,-10.75184,36.62437,-37.12171,263.4876,262.7766,26,0.020766,-0.05063335,0.02650165,1.538941,-1.594436,-0.01664253,0.009315016,-0.06138253,0.0274055,0.02010522,-0.06781974,-0.1030105,3
2014-02-24 18:37:34.787,46,4.6,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263454,-1.015015,-0.01780701,-0.1278381,-11.62892,36.18938,-38.71472,263.6206,262.9096,26,0.01203775,0.0580902,0.02418337,1.539209,-1.595845,-0.01686821,0.0005868239,0.04734107,0.02508722,0.04808227,-0.005087627,-0.004138398,3
2014-02-24 18:37:34.897,47,4.7,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263454,-1.030533,0.01423645,-0.1614227,-13.65715,36.57,-39.11298,263.597,262.886,26,0.01484366,0.09626155,-0.02425927,1.539266,-1.593438,-0.01648634,0.003198173,0.08559527,-0.02337147,-0.01540682,-0.0342926,-0.1504749,3
2014-02-24 18:37:34.986,48,4.8,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263454,-1.120224,0.0214386,0.004257202,-14.20532,36.24376,-39.45434,263.5903,262.8793,26,0.0272966,-0.1234061,-0.009091499,1.539402,-1.594227,-0.01661897,0.01565116,-0.1340723,-0.008203708,-0.03094538,-0.002381749,-0.1848482,3
2014-02-24 18:37:35.184,49,4.9,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263454,-1.013535,-0.03483582,0.00201416,-14.47941,37.6031,-38.9423,263.5884,262.8774,26,0.02332263,0.04778111,-0.000242614,1.539975,-1.598249,-0.01664109,0.00541138,-0.01263239,0.02218642,0.03995111,-0.0007406661,-0.01445989,3
2014-02-24 18:37:35.308,50,5,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263454,-0.9417877,0.008010864,-0.05792236,-14.69868,36.95061,-39.51124,263.5887,262.8777,26,0.02332263,0.04778111,-0.000242614,1.540176,-1.597624,-0.01647327,0.01167732,0.03711497,0.0006451675,0.02851148,-0.04483861,-0.1014062,3
2014-02-24 18:37:35.472,51,5.1,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263454,-0.9417877,0.008010864,-0.05792236,-14.53422,36.02626,-39.68192,263.5783,262.8673,26,0.01470225,-0.08586085,0.02092153,1.540302,-1.597415,-0.01614275,0.01183314,0.000737011,-0.01307544,-0.004009277,0.01808342,-0.09520016,3
2014-02-24 18:37:35.572,52,5.2,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263454,-0.9636688,-0.02096558,0.006393433,-15.30166,36.13501,-39.11298,263.5759,262.8649,26,0.02097639,-0.02706544,-0.003054113,1.540556,-1.598969,-0.01600904,0.00305701,-0.09652691,0.0218093,0.05768738,-0.007997494,-0.08608731,3
2014-02-24 18:37:35.713,53,5.3,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-1.051392,0.005706787,-0.02601624,-15.35648,36.08063,-39.62502,263.5613,262.8503,26,0.008398012,0.1202737,0.008291219,1.540756,-1.600159,-0.0159303,0.009331205,-0.03773145,-0.002166342,0.03577329,-0.0368952,-0.02296136,3
2014-02-24 18:37:35.833,54,5.4,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-1.053879,0.08622742,-0.07052612,-15.35648,35.3194,-39.05608,263.5583,262.8474,26,0.02183712,-0.03575107,0.0439632,1.540863,-1.598758,-0.01612876,-0.003247128,0.1096077,0.009178988,-0.05191253,-0.01042128,-0.05397096,3
2014-02-24 18:37:35.921,55,5.5,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-1.057388,0.04580688,-0.01274109,-16.39801,35.91751,-40.25085,263.5506,262.8396,26,0.02336578,-0.07225875,0.0126604,1.541057,-1.599044,-0.01634682,0.01019202,-0.04641702,0.04485096,-0.0344833,0.001277806,-0.1448326,3
2014-02-24 18:37:36.050,56,5.6,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-1.027298,0.01202393,-0.04432678,-16.67209,36.18938,-40.6491,263.5458,262.8348,26,0.009967946,0.06448072,-0.025169,1.541376,-1.600003,-0.01644525,0.01172072,-0.08292464,0.01354816,0.0410338,-0.03876812,-0.05587115,3
2014-02-24 18:37:36.131,57,5.7,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-0.9916534,0.01072693,-0.1121521,-16.78173,36.95062,-40.99046,263.5437,262.8327,26,0.02093058,0.09524103,-0.01597897,1.541529,-1.600131,-0.0166769,-0.001677065,0.05381487,-0.02428124,-0.004917994,0.03106863,-0.02294862,3
2014-02-24 18:37:36.268,58,5.8,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-0.9434204,0.01940918,-0.003448486,-15.57575,36.18938,-40.30775,263.5374,262.8264,26,0.03081597,-0.08132388,0.005781456,1.541678,-1.598226,-0.01646748,0.009285606,0.08457521,-0.01509121,-0.02780969,-0.00444281,-0.0717496,3
2014-02-24 18:37:36.447,59,5.9,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-0.9876251,0.02035522,-0.14534,-15.57575,34.55816,-40.76289,263.5123,262.8013,26,0.03449086,0.06475556,-0.01437841,1.542036,-1.598964,-0.01643369,0.01917104,-0.09198967,0.006669209,0.0078149,-0.005706017,-0.1403122,3
2014-02-24 18:37:36.547,60,6,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-1.053345,0.004730225,-0.02896118,-15.30166,34.72128,-39.7957,263.4932,262.7822,26,0.01584927,0.1678098,-0.007351124,1.542449,-1.596912,-0.01652517,0.02284622,0.05410226,-0.01348896,0.05610211,0.002884761,-0.02955752,3
2014-02-24 18:37:36.662,61,6.1,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263455,-1.053345,0.004730225,-0.02896118,-14.86313,34.83002,-39.11298,263.4839,262.7729,26,0.03168709,-0.1239816,0.0566497,1.542781,-1.595456,-0.01653919,0.02004252,-0.1346348,0.05753914,0.04535087,-0.06551915,-0.13499,3
2014-02-24 18:37:36.761,62,6.2,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263456,-1.00119,-0.07453918,-0.2023621,-15.46612,34.6669,-39.28365,263.4759,262.7649,26,0.02217934,0.05447842,-0.01205,1.542781,-1.595456,-0.01653919,0.02004252,-0.1346348,0.05753914,0.04535087,-0.06551915,-0.13499,3
2014-02-24 18:37:36.837,63,6.3,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263456,-1.00119,-0.07453918,-0.2023621,-16.50764,35.04752,-40.02327,263.4657,262.7547,26,0.0002969425,0.2532898,-0.07520181,1.543111,-1.588536,-0.01565332,-0.01134751,0.242656,-0.07431666,-0.06221526,-0.04827597,0.007089381,3
2014-02-24 18:37:36.950,64,6.4,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263456,-1.042709,0.04193115,-0.08956909,-15.52093,35.37377,-41.61629,263.445,262.734,26,0.04651131,-0.0763784,0.04225052,1.543714,-1.591714,-0.01664743,0.03486696,-0.08701211,0.04313566,0.01973852,0.007767399,0.006414987,3
2014-02-24 18:37:37.085,65,6.5,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263456,-1.020187,-0.04196167,-0.1735687,-15.7402,35.15627,-41.04736,263.4368,262.7258,26,0.000942759,0.2821707,-0.00743741,1.543639,-1.58854,-0.01675117,-0.01070154,0.271537,-0.006552271,-0.04300703,0.02518076,-0.1073089,3
2014-02-24 18:37:37.195,66,6.6,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263456,-0.9379272,-0.03292847,-0.04881287,-15.74021,34.17754,-40.25085,263.3954,262.6844,26,0.02165576,0.006311692,0.05997439,1.543618,-1.58644,-0.01683957,0.01001149,-0.004321952,0.06085952,0.066371,-0.07776712,-0.1948708,3
2014-02-24 18:37:37.308,67,6.7,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263456,-0.9720001,0.102417,-0.05995178,-15.68538,34.55816,-40.76289,263.363,262.652,26,0.03828214,-0.1537994,0.006560431,1.543982,-1.58846,-0.01734445,0.02663792,-0.164433,0.007445564,-0.06483581,0.07555193,-0.163458,3
2014-02-24 18:37:37.565,68,6.8,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263456,-0.9720001,0.102417,-0.05995178,-16.45282,34.12317,-39.62502,263.3524,262.6414,26,0.01692945,0.1170241,0.01896277,1.544209,-1.588418,-0.01809916,0.009137006,0.1153188,-0.001317838,-0.04475261,0.02848691,-0.02144771,3
2014-02-24 18:37:37.662,69,6.9,43.60569,3.913177,25.59124,0,354.8718,9.5,5,1393263457,-1.003906,-0.0171051,0.002944946,-16.56245,34.12317,-40.87668,263.3427,262.6317,26,0.01692945,0.1170241,0.01896277,1.544293,-1.585939,-0.01786433,0.005285299,0.1063906,0.0198479,0.02772569,0.08455361,-0.07509105,3
