time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,DeviceOrientation
2014-02-24 18:18:31.566,695,69.5,43.61003,3.912664,23.39883,8.944196,85.62203,9,5,1393262307,0.05232239,-0.8097229,-0.6480408,-25.46754,-17.04791,-43.2352,257.2154,256.5071,25,0.07953211,0.1345586,-0.1166875,-0.2602369,0.1103774,0.9772446,0.06385685,0.1246775,-0.1186753,-0.002573526,0.02427188,-0.06184688,3
2014-02-24 18:18:31.670,696,69.6,43.61004,3.912795,23.39756,9.9017,82.7053,9,5,1393262308,0.05963135,-0.8257904,-0.6380615,-23.05442,-16.61291,-43.57692,256.6586,255.9504,25,0.08711813,0.09819181,-0.1362021,-0.2602369,0.1103774,0.9772446,0.06385685,0.1246775,-0.1186753,-0.002573526,0.02427188,-0.06184688,3
2014-02-24 18:18:31.822,697,69.7,43.61004,3.912795,23.39756,9.9017,82.7053,9,5,1393262308,0.05722046,-0.8184967,-0.6040192,-23.27379,-16.61291,-42.89349,255.3528,254.6446,25,0.1602778,0.01216798,-0.1921423,-0.2793411,0.1293071,0.9825364,0.1446027,0.002286952,-0.1941301,-0.01192324,0.006117136,-0.08777998,3
2014-02-24 18:18:31.943,698,69.8,43.61004,3.912795,23.39756,9.9017,82.7053,9,5,1393262308,0.06559753,-0.8424225,-0.5744934,-23.98676,-16.77604,-43.97559,255.6273,254.9191,25,0.08747073,-0.02667848,-0.1607884,-0.2856138,0.1335321,0.9838903,0.07179571,-0.03655947,-0.1627762,-0.01650838,0.01416137,-0.05516164,3
2014-02-24 18:18:32.200,699,69.9,43.61004,3.912795,23.39756,9.9017,82.7053,9,5,1393262308,0.06001282,-0.7763672,-0.5633392,-24.5352,-16.55853,-44.65903,254.0189,253.3106,25,0.233511,0.01558375,-0.1187394,-0.3047442,0.1449754,0.9823838,0.2133556,0.227136,-0.06307659,-0.009384969,-0.05387353,-0.06001919,3
2014-02-24 18:18:32.295,700,70,43.61004,3.912795,23.39756,9.9017,82.7053,9,5,1393262308,0.103363,-0.8594971,-0.6119537,-25.63208,-18.18979,-43.51997,253.4509,252.7427,25,0.0140812,0.1977592,0.05451384,-0.3084847,0.1502584,0.9863811,0.2177866,0.005691527,-0.1207013,-0.03667403,0.02872174,-0.06265899,3
2014-02-24 18:18:32.533,701,70.1,43.61006,3.912928,23.20348,10.09269,80.31833,9,5,1393262309,0.09048462,-0.7881012,-0.5755768,-25.9063,-16.93916,-44.48817,254.4996,253.7914,25,-0.05733466,-0.09263007,-0.04774462,-0.307792,0.1515537,0.9852126,-0.001655422,0.1878654,0.05255688,0.0285887,-0.03761258,0.02723163,3
2014-02-24 18:18:32.629,702,70.2,43.61006,3.912928,23.20348,10.09269,80.31833,9,5,1393262309,0.1706085,-0.8404694,-0.5284424,-25.57723,-16.39541,-43.69083,254.5308,253.8225,25,-0.1000949,-0.1589207,-0.07566281,-0.3060769,0.1505573,0.9835416,-0.07307123,-0.1025238,-0.04970157,-0.05739458,0.05118439,0.02800395,3
2014-02-24 18:18:32.734,703,70.3,43.61006,3.912928,23.20348,10.09269,80.31833,9,5,1393262309,0.159256,-0.8477173,-0.6026154,-24.75458,-16.99353,-45.11466,254.1677,253.4594,25,-0.3714843,-0.5701482,0.07003555,-0.3088468,0.1497417,0.9791543,-0.1158432,-0.1688112,-0.07762024,0.007281715,0.0419248,-0.02409322,3
2014-02-24 18:18:32.959,704,70.4,43.61006,3.912928,23.20348,10.09269,80.31833,9,5,1393262309,0.06520081,-0.8518219,-0.631958,-25.24817,-17.15666,-45.51333,254.4954,253.7872,25,0.08825742,0.4990378,-0.1858543,-0.2860915,0.1054153,0.9486335,0.07246771,0.489134,-0.1877903,-0.02766079,-0.06250221,-0.06138645,3
2014-02-24 18:18:33.136,705,70.5,43.61006,3.912928,23.20348,10.09269,80.31833,9,5,1393262309,0.1710358,-0.8925934,-0.5631409,-25.30301,-17.31978,-44.20341,253.8295,253.1212,25,0.1891025,0.3527027,-0.1564762,-0.3009506,0.1349549,0.9543795,0.1733114,0.3427989,-0.1584116,0.04625586,-0.03479861,-0.008699621,3
2014-02-24 18:18:33.282,706,70.6,43.61006,3.912928,23.20348,10.09269,80.31833,9,5,1393262309,0.1710358,-0.8925934,-0.5631409,-25.08364,-16.88478,-45.22857,253.8447,253.1364,25,-0.3570982,-0.1994809,0.06069078,-0.3044205,0.1392589,0.9538021,-0.1481814,-0.02840071,-0.06168244,0.1005646,-0.08382333,0.05972509,3
2014-02-24 18:18:33.519,707,70.7,43.61006,3.912928,23.20348,10.09269,80.31833,9,5,1393262309,0.03041077,-0.8328094,-0.5964203,-24.64489,-16.34103,-44.0895,253.2387,252.5304,25,-0.3570982,-0.1994809,0.06069078,-0.3023458,0.1347493,0.9478643,-0.3728893,-0.2093846,0.05875531,0.05802069,-0.0762869,-0.0712685,3
2014-02-24 18:18:33.632,708,70.8,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.03041077,-0.8328094,-0.5964203,-23.87708,-16.77603,-44.88684,253.0778,252.3696,25,-0.2006346,0.02342037,0.003709251,-0.2995545,0.1290039,0.9426659,-0.2458988,-0.1928024,0.0257931,-0.0005389045,-0.02516198,-0.08044265,3
2014-02-24 18:18:33.729,709,70.9,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.0423584,-0.7969055,-0.5585022,-22.7802,-16.77604,-44.20341,252.3932,251.6849,25,-0.1580448,-0.05510373,-0.07723247,-0.2986136,0.1268583,0.9385021,-0.2164255,0.01351675,0.001773792,-0.04436118,-0.02613566,-0.01017242,3
2014-02-24 18:18:33.818,710,71,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.04840088,-0.7892151,-0.5818939,-24.48036,-16.17791,-44.48817,251.9732,251.2649,25,-0.1666867,-0.1208018,-0.06377046,-0.297212,0.1242431,0.9361563,-0.1738311,-0.06501358,-0.07916341,-0.03111447,0.008379627,0.02981538,3
2014-02-24 18:18:33.920,711,71.1,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.0569458,-0.8006592,-0.6207428,-24.48036,-16.39541,-43.69083,251.9011,251.1929,25,-0.126045,-0.2688224,-0.04551183,-0.2987445,0.1237174,0.9327796,-0.182473,-0.1307116,-0.06570139,-0.02509779,0.01406346,0.009157279,3
2014-02-24 18:18:34.033,712,71.2,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.03604126,-0.8042908,-0.6326599,-23.93192,-17.15666,-45.62724,251.1184,250.4101,25,-0.05479081,-0.2715564,-0.03072329,-0.2999639,0.1203747,0.9295158,-0.1418313,-0.2787322,-0.04744275,-0.01339588,0.01968363,-0.01429165,3
2014-02-24 18:18:34.122,713,71.3,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.01504517,-0.8087616,-0.628952,-23.76739,-17.10228,-45.34247,249.8127,249.1045,25,0.05134601,-0.05482463,-0.1022055,-0.2992196,0.1139923,0.9265914,-0.0705823,-0.2814679,-0.03265113,-0.03143086,0.00226002,-0.03602524,3
2014-02-24 18:18:34.194,714,71.4,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.03924561,-0.8309021,-0.5787659,-24.42551,-17.21104,-44.65903,249.4297,248.7215,25,0.09951381,-0.03085645,-0.1277851,-0.3014393,0.1128113,0.9261588,0.03555458,-0.06473612,-0.1041333,-0.02902564,0.006135257,-0.0112483,3
2014-02-24 18:18:34.288,715,71.5,43.61008,3.913061,22.69353,10.46226,78.37823,9,10,1393262310,0.04011536,-0.8326874,-0.5514374,-24.15129,-17.15666,-44.82989,249.2678,248.5596,25,0.1067802,-0.02049702,-0.1149122,-0.3055944,0.1131999,0.9278988,0.09098345,-0.03041651,-0.1168312,-0.02847484,-0.03054011,0.0169141,3
2014-02-24 18:18:34.529,716,71.6,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.03981018,-0.8529205,-0.5883636,-24.48036,-16.72166,-44.03255,250.6526,249.9444,25,0.06370281,-0.08421448,-0.1041461,-0.3077374,0.1129336,0.9319749,0.04791795,-0.09414076,-0.1060624,-0.02707823,-0.02988834,0.04101408,3
2014-02-24 18:18:34.626,717,71.7,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.0450592,-0.8532562,-0.6175537,-24.31582,-16.34104,-44.65903,250.1935,249.4853,25,-0.06207136,-0.1539797,-0.06126842,-0.3103119,0.1119983,0.9312102,-0.07785619,-0.163906,-0.06318474,-0.02108422,-0.04561855,0.01942394,3
2014-02-24 18:18:34.724,718,71.8,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.05691528,-0.810379,-0.5865326,-24.0416,-16.06916,-44.26036,250.5306,249.8224,25,-0.0575107,-0.08792959,-0.02667608,-0.3113765,0.1102249,0.9297112,-0.07329546,-0.09785581,-0.02859239,-0.01372531,-0.05096977,-0.02304134,3
2014-02-24 18:18:34.832,719,71.9,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.07017517,-0.8196716,-0.5863037,-23.60286,-16.72166,-44.26036,249.1483,248.44,25,-0.01813666,-0.01404072,-0.03757694,-0.3106839,0.1080532,0.9294791,-0.03391911,-0.02397089,-0.03949006,-0.02542423,-0.01772232,0.0002952285,3
2014-02-24 18:18:34.968,720,72,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.07017517,-0.8196716,-0.5863037,-24.20614,-16.12354,-44.54513,249.6407,248.9324,25,-0.1353671,-0.007824633,0.002294846,-0.311148,0.1083446,0.9280614,-0.1006214,-0.004988905,-0.01098837,0.005285496,-0.02304213,0.03300615,3
2014-02-24 18:18:35.089,721,72.1,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.07830811,-0.80336,-0.6526642,-22.99957,-16.12354,-43.97559,248.937,248.2287,25,-0.1353671,-0.007824633,0.002294846,-0.3111796,0.1084553,0.9265988,-0.151145,-0.01775489,0.0003804186,0.005169212,-0.02008964,0.01072466,3
2014-02-24 18:18:35.197,722,72.2,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.07830811,-0.80336,-0.6526642,-22.7802,-16.77604,-43.29216,248.1753,247.4671,25,0.02361958,-0.02043204,-0.02655545,-0.3114725,0.1082547,0.9244145,-0.09057803,-0.04246046,-0.02929704,0.008838788,0.002201936,-0.02375172,3
2014-02-24 18:18:35.306,723,72.3,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.07780457,-0.7960205,-0.6049194,-22.34145,-16.01479,-43.74778,248.9042,248.1959,25,0.0705996,-0.01689137,-0.05429333,-0.3129464,0.1088162,0.9219486,0.007833807,-0.03035922,-0.02847038,0.01268357,-0.006579373,-0.05196952,3
2014-02-24 18:18:35.640,724,72.4,43.61011,3.913192,21.49698,10.47795,76.76597,9,10,1393262311,0.07263184,-0.7908783,-0.5981903,-21.73817,-16.61291,-43.23521,247.7948,247.0865,25,0.04228194,0.03158429,-0.05973071,-0.3142055,0.1093388,0.9228315,0.05481386,-0.02681853,-0.05620827,0.002924974,0.009288908,-0.03048661,3
2014-02-24 18:18:35.844,725,72.5,43.61014,3.913315,20.47116,10.63071,76.53207,9,10,1393262312,0.09939575,-0.8204346,-0.6015472,-23.16411,-15.52541,-44.71599,248.7049,247.9967,25,0.03658704,-0.03570101,-0.1060535,-0.3193327,0.1131857,0.92329,0.02080097,-0.04562706,-0.1079693,0.02490496,-0.01257497,0.01517224,3
2014-02-24 18:18:36.004,726,72.6,43.61014,3.913315,20.47116,10.63071,76.53207,9,10,1393262312,0.0905304,-0.8555298,-0.6550598,-23.71254,-15.96041,-43.34911,248.9013,248.193,25,0.03353985,-0.1200516,-0.02079556,-0.3295745,0.1196638,0.9230029,0.01775742,-0.1299669,-0.02272308,0.07727095,-0.01212254,0.004859551,3
2014-02-24 18:18:36.110,727,72.7,43.61014,3.913315,20.47116,10.63071,76.53207,9,10,1393262312,0.05795288,-0.8407135,-0.6370239,-23.82223,-15.63416,-42.66568,249.3052,248.5969,25,0.03095339,-0.2501342,0.01446922,-0.3295085,0.1156332,0.9234304,0.01517103,-0.2600495,0.01254171,0.02094875,-0.05785463,-0.05599993,3
2014-02-24 18:18:36.222,728,72.8,43.61014,3.913315,20.47116,10.63071,76.53207,9,10,1393262312,0.04049683,-0.8262634,-0.6266022,-23.6577,-15.14479,-42.49482,250.3391,249.6308,25,0.04191949,-0.3507745,-0.1087925,-0.3304508,0.1047374,0.9225119,0.02614398,-0.3606888,-0.1107028,-0.02272166,-0.01542491,-0.05934019,3
2014-02-24 18:18:36.423,729,72.9,43.61014,3.913315,20.47116,10.63071,76.53207,9,10,1393262312,0.04049683,-0.8262634,-0.6266022,-22.67051,-15.57978,-44.0895,250.3268,249.6185,25,-0.1841104,-0.58965,-0.4241982,-0.3366853,0.1031849,0.9217951,-0.05641902,-0.3069481,-0.2563127,-0.03606932,-0.02803443,0.007563652,3
2014-02-24 18:18:36.570,730,73,43.61014,3.913315,20.47116,10.63071,76.53207,9,10,1393262312,0.09208679,-0.8365784,-0.6502991,-23.43832,-15.79728,-43.86169,250.2015,249.4933,25,-0.1841104,-0.58965,-0.4241982,-0.3461488,0.1016981,0.9187124,-0.1998865,-0.5995668,-0.4261055,-0.0008938495,-0.03009973,-0.04703297,3
2014-02-24 18:18:36.691,731,73.1,43.61014,3.913315,20.47116,10.63071,76.53207,9,10,1393262312,0.09208679,-0.8365784,-0.6502991,-23.71254,-16.3954,-44.26036,249.659,248.9507,25,-0.06899984,-1.073946,-0.4336162,-0.3570903,0.09535406,0.9119967,-0.3513974,-0.9401944,-0.3550234,0.02734802,-0.06678583,-0.0583984,3
2014-02-24 18:18:36.775,732,73.2,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.009765625,-0.8222046,-0.7705841,-24.59005,-15.96041,-44.9438,249.9762,249.2679,25,-0.119536,-1.958466,-0.4407199,-0.3706878,0.08642939,0.9075354,-0.08477579,-1.083863,-0.4355236,0.03893934,-0.04858963,-0.0369076,3
2014-02-24 18:18:36.883,733,73.3,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.05595398,-0.7928619,-0.7206116,-24.64489,-16.23228,-43.9756,249.2341,248.5258,25,-0.02720605,-2.260134,-0.5518528,-0.3851095,0.06676571,0.9046782,-0.1353119,-1.968382,-0.4426273,-0.05099209,-0.03597821,-0.1540223,3
2014-02-24 18:18:37.002,734,73.4,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.021698,-0.7556763,-0.7117157,-25.19333,-16.34103,-44.65903,249.597,248.8888,25,0.1397624,-1.972064,-0.548368,-0.3995589,0.03809277,0.9028333,-0.0429819,-2.27005,-0.5537602,-0.05381617,0.05936169,-0.1155278,3
2014-02-24 18:18:37.095,735,73.5,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.06565857,-0.6992035,-0.4902649,-24.97395,-15.79729,-45.11466,249.7477,249.0395,25,0.5910625,-1.817654,-0.3824781,-0.416253,0.01224816,0.903412,0.1239867,-1.98198,-0.5502754,-0.04986272,-0.007327097,-0.04596875,3
2014-02-24 18:18:37.212,736,73.6,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.09237671,-0.790741,-0.5406189,-24.75458,-16.12354,-45.22857,250.0422,249.3339,25,0.8358414,-1.304964,-0.1446435,-0.4300501,-0.01174763,0.9109423,0.5752865,-1.827571,-0.3843855,-0.0008249718,0.05013723,0.04760588,3
2014-02-24 18:18:37.406,737,73.7,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.009567261,-0.9248352,-0.6137695,-25.30301,-17.10229,-43.51997,248.5957,247.8875,25,0.5995207,-1.22861,-0.1488318,-0.4362044,-0.03583679,0.9246905,0.8200654,-1.31488,-0.1465508,-0.1105996,0.07068177,0.09528647,3
2014-02-24 18:18:37.581,738,73.8,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,0.04292297,-0.9428711,-0.6023102,-25.46754,-16.28666,-45.28551,250.304,249.5957,25,0.3795668,-1.107132,-0.05358919,-0.4398586,-0.0560276,0.937131,0.5837448,-1.238526,-0.1507391,-0.05921998,0.01512169,0.05055452,3
2014-02-24 18:18:37.670,739,73.9,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.01919556,-0.865448,-0.5743256,-24.75458,-16.66728,-45.11466,250.336,249.6278,25,0.3460993,-1.223752,-0.005848302,-0.4415143,-0.07617803,0.9454591,0.363791,-1.117049,-0.05549653,0.03498201,-0.1140694,-0.03009651,3
2014-02-24 18:18:37.770,740,74,43.61017,3.913441,20.73921,10.02944,75.67689,9,5,1393262313,-0.05314636,-0.8355865,-0.4120483,-25.46754,-16.06916,-44.82989,250.8134,250.1051,25,0.368255,-1.077474,0.1231515,-0.4416264,-0.09828467,0.9518476,0.3303236,-1.233668,-0.007755633,0.09985393,-0.1283823,-0.02493092,3
2014-02-24 18:18:37.889,741,74.1,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,-0.05314636,-0.8355865,-0.4120483,-26.12567,-16.93916,-43.69083,249.2546,248.5464,25,0.3847423,-0.9272666,0.03972664,-0.4335004,-0.1460575,0.9643458,0.3689668,-0.937183,0.03781932,0.02753053,-0.009714193,0.03667962,3
2014-02-24 18:18:37.964,742,74.2,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,-0.09513855,-0.8592072,-0.3587189,-26.56442,-17.26541,-44.60208,249.5785,248.8702,25,0.4132483,-0.06688582,-0.1162078,-0.4335004,-0.1460575,0.9643458,0.3689668,-0.937183,0.03781932,0.02753053,-0.009714193,0.03667962,3
2014-02-24 18:18:38.070,743,74.3,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,-0.09513855,-0.8592072,-0.3587189,-26.50958,-16.99353,-45.57029,250.2189,249.5107,25,0.1722051,0.2853779,-0.338986,-0.4404995,-0.1448468,0.9775367,0.1564299,0.2754616,-0.3408933,-0.04251858,0.02321456,0.1635484,3
2014-02-24 18:18:38.183,744,74.4,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,-0.009857178,-0.8678894,-0.4669037,-25.19333,-16.34103,-46.02591,250.8436,250.1354,25,-0.2506706,0.5931035,-0.2862232,-0.4512034,-0.1262258,0.9763135,-0.2664457,0.5831872,-0.2881305,-0.02462955,-0.0307689,0.1969056,3
2014-02-24 18:18:38.309,745,74.5,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,0.1006012,-1.075363,-0.5323639,-25.68692,-16.83041,-44.82989,249.1236,248.4154,25,-0.5330663,0.3877589,-0.1801791,-0.4604898,-0.1093252,0.9685998,-0.5488414,0.3778427,-0.1820864,0.05194724,-0.04379603,0.09616853,3
2014-02-24 18:18:38.542,746,74.6,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,-0.02764893,-0.9566193,-0.5123138,-25.24817,-17.59166,-43.69083,248.756,248.0477,25,-0.7046413,0.1651602,0.07139029,-0.4652507,-0.1027747,0.9563507,-0.7204142,0.155245,0.0694815,0.1597472,-0.25827,0.04109966,3
2014-02-24 18:18:38.650,747,74.7,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,-0.1486511,-0.7923889,-0.5265961,-26.39989,-17.10229,-43.06435,248.7461,248.0378,25,-0.7598156,0.8508019,0.3985042,-0.4582332,-0.09798023,0.9418906,-0.7755885,0.8408868,0.3965954,0.1199236,-0.2218459,0.06496151,3
2014-02-24 18:18:38.832,748,74.8,43.6102,3.913558,20.69708,9.775667,75.24554,9,5,1393262314,-0.1450348,-0.9316711,-0.5986938,-25.85145,-16.77604,-45.11466,249.0236,248.3153,25,-1.410951,1.59556,0.6125636,-0.4299684,-0.06547746,0.9111224,-0.9537097,1.818603,0.5143845,-0.130173,-0.06759596,0.07928883,3
2014-02-24 18:18:38.967,749,74.9,43.61023,3.913669,17.01498,9.496481,73.92901,9,5,1393262315,-0.3055573,-0.968399,-0.9309235,-25.57723,-16.93917,-45.28552,249.5863,248.878,25,-2.248716,-0.6571749,0.7754866,-0.3954799,-0.03612182,0.8553432,-1.830036,1.002717,0.814245,-0.1340408,-0.1535444,-0.06930661,3
2014-02-24 18:18:39.080,750,75,43.61023,3.913669,17.01498,9.496481,73.92901,9,5,1393262315,-0.4572296,-0.9404449,-0.5749359,-25.4127,-16.99354,-45.57029,249.6483,248.9401,25,-2.874786,-1.515978,0.5690411,-0.3752477,-0.0501866,0.8157257,-2.264488,-0.6670905,0.7735785,-0.2711768,-0.2401759,-0.2464463,3
2014-02-24 18:18:39.196,751,75.1,43.61023,3.913669,17.01498,9.496481,73.92901,9,5,1393262315,-0.5844727,-0.8999329,-0.884903,-25.63207,-17.53728,-45.22857,249.6883,248.98,25,-2.953285,0.5492477,0.3756847,-0.363311,-0.08656113,0.7658944,-2.890558,-1.525894,0.5671329,-0.2816972,-0.329691,-0.1387779,3
2014-02-24 18:18:39.287,752,75.2,43.61023,3.913669,17.01498,9.496481,73.92901,9,5,1393262315,-0.638092,-0.8428192,-1.152222,-26.72895,-17.10229,-44.43122,249.7357,249.0274,25,-2.280052,1.445138,0.07074634,-0.3620009,-0.09045047,0.7117175,-2.969057,0.5393322,0.3737766,-0.4957943,-0.3625202,0.2097274,3
2014-02-24 18:18:39.560,753,75.3,43.61023,3.913669,17.01498,9.496481,73.92901,9,5,1393262315,-0.582901,-0.9766541,-0.865799,-24.86426,-15.79729,-45.57029,249.9771,249.2688,25,-1.014798,0.610817,-0.5963976,-0.3631082,-0.06948987,0.6611888,-2.295824,1.435222,0.06883823,-0.5678027,-0.1845132,0.006596232,3
2014-02-24 18:18:39.668,754,75.4,43.61025,3.913772,15.74454,9.283179,73.42284,9,5,1393262316,-0.389267,-0.9798431,-0.9796143,-25.13848,-17.15666,-45.74114,251.4445,250.7363,25,-0.2171193,0.9140693,-1.287348,-0.3711283,-0.04454405,0.6347741,-1.03057,0.6009015,-0.5983058,-0.6022368,-0.2498236,-0.3478147,3
2014-02-24 18:18:39.865,755,75.5,43.61025,3.913772,15.74454,9.283179,73.42284,9,5,1393262316,-0.2317657,-0.8104248,-0.9322205,-25.74176,-16.66729,-44.54512,251.4037,250.6955,25,1.633106,-0.5795246,-1.760607,-0.470276,0.03446968,0.6519858,1.617334,-0.58944,-1.762515,-0.2591596,-0.2036588,-0.1378122,3
2014-02-24 18:18:39.962,756,75.6,43.61025,3.913772,15.74454,9.283179,73.42284,9,5,1393262316,0.01531982,-0.7553558,-0.6937103,-25.46754,-16.28666,-45.17161,251.3863,250.6781,25,2.592575,-0.8186017,-1.68219,-0.470276,0.03446968,0.6519858,1.617334,-0.58944,-1.762515,-0.2591596,-0.2036588,-0.1378122,3
2014-02-24 18:18:40.121,757,75.7,43.61025,3.913772,15.74454,9.283179,73.42284,9,5,1393262316,0.1307373,-0.9169769,-0.6112213,-25.30301,-15.90604,-45.7981,252.0504,251.3422,25,3.236287,0.2922974,-1.717349,-0.6080459,0.1014813,0.8012309,3.220515,0.282382,-1.719257,-0.01099787,-0.09086891,0.02088711,3
2014-02-24 18:18:40.222,758,75.8,43.61025,3.913772,15.74454,9.283179,73.42284,9,5,1393262316,0.3056946,-0.9473572,-0.4070892,-25.08364,-16.12354,-46.02591,251.8787,251.1704,25,3.325977,-0.1461141,-1.633611,-0.6657496,0.1452862,0.8582687,3.310206,-0.1560294,-1.635519,0.03609048,-0.160265,0.03563963,3
2014-02-24 18:18:40.386,759,75.9,43.61025,3.913772,15.74454,9.283179,73.42284,9,5,1393262316,0.42099,-0.9428711,-0.256546,-24.5352,-15.90603,-45.00076,251.141,250.4328,25,3.071554,-0.6860077,-1.43605,-0.7256383,0.1824508,0.9115418,3.055784,-0.6959229,-1.437958,0.1945574,-0.1569081,0.1952717,3
2014-02-24 18:18:40.665,760,76,43.61025,3.913772,15.74454,9.283179,73.42284,9,5,1393262316,0.440506,-0.7123566,-0.05221558,-24.09645,-16.99354,-45.11466,251.0465,250.3382,25,2.810704,-1.501666,-0.7067878,-0.8277162,0.2249961,1.010176,2.794934,-1.511581,-0.708696,0.3079485,3.210233e-05,0.3020776,3
2014-02-24 18:18:40.776,761,76.1,43.61028,3.91389,16.89498,9.173382,72.45927,9,5,1393262317,0.7907562,-1.025421,-0.04197693,-23.16411,-15.41666,-44.14645,249.3439,248.6356,25,1.990947,-0.8849556,-0.4684631,-0.9162205,0.2504674,1.092513,1.975178,-0.8948706,-0.4703713,0.4390535,0.07224978,0.407427,3
2014-02-24 18:18:40.871,762,76.2,43.61028,3.91389,16.89498,9.173382,72.45927,9,5,1393262317,0.7907562,-1.025421,-0.04197693,-24.15129,-15.19916,-44.82989,249.1892,248.4809,25,0.5011289,-0.6062319,0.8143083,-0.9351994,0.2560267,1.119046,1.193021,-0.5307555,0.177848,0.6561593,-0.1106304,0.3253262,3
2014-02-24 18:18:40.985,763,76.3,43.61028,3.91389,16.89498,9.173382,72.45927,9,5,1393262317,0.5634155,-0.7565002,-0.1177826,-22.94473,-14.65541,-45.51333,249.6616,248.9534,25,0.1337991,-0.8971061,0.9367949,-0.9173995,0.2308044,1.134989,0.4853591,-0.6161468,0.8124001,0.6941866,-0.1188916,0.3689714,3
2014-02-24 18:18:41.097,764,76.4,43.61028,3.91389,16.89498,9.173382,72.45927,9,5,1393262317,0.5563507,-0.6235199,-0.103241,-22.61567,-14.76416,-45.74114,249.0833,248.3751,25,-0.03734631,-0.5326671,0.8940549,-0.879359,0.1802669,1.142696,0.1180293,-0.9070209,0.9348867,0.4889836,0.1532559,0.2906335,3
2014-02-24 18:18:41.181,765,76.5,43.61028,3.91389,16.89498,9.173382,72.45927,9,5,1393262317,0.6841583,-0.5788116,-0.147934,-23.10926,-15.14479,-45.45638,248.5493,247.841,25,-0.05043228,0.0647513,1.203664,-0.8394453,0.1306133,1.145333,-0.05311598,-0.542582,0.8921467,0.5025942,0.2873276,0.3059864,3
2014-02-24 18:18:41.320,766,76.6,43.61028,3.91389,16.89498,9.173382,72.45927,9,5,1393262317,0.7254333,-0.6433258,-0.2484283,-22.34145,-15.14478,-45.68419,248.1895,247.4812,25,-0.03182424,0.1001564,1.787705,-0.7915145,0.08425739,1.146181,-0.06620191,0.05483647,1.201756,0.5857976,0.3342317,0.3203451,3
2014-02-24 18:18:41.511,767,76.7,43.61028,3.91389,16.89498,9.173382,72.45927,9,5,1393262317,0.6492767,-0.6476746,-0.3926239,-23.49317,-13.89416,-44.9438,248.9802,248.2719,25,-0.01117862,-0.1743473,2.16715,-0.720681,0.02175095,1.146727,-0.04759381,0.09024164,1.785797,0.7145615,0.2973474,0.2036879,3
2014-02-24 18:18:41.600,768,76.8,43.61031,3.913984,18.28459,8.684517,73.22742,9,5,1393262318,0.535614,-0.7484589,-0.4722137,-22.99958,-13.51354,-44.20341,248.2008,247.4926,25,0.1018678,-0.953384,2.15355,-0.6282399,-0.06336576,1.145349,-0.02694812,-0.184262,2.165242,0.7269868,0.2665672,0.09494416,3
2014-02-24 18:18:41.730,769,76.9,43.61031,3.913984,18.28459,8.684517,73.22742,9,5,1393262318,0.4600677,-0.5679779,-0.5807343,-22.61567,-13.67666,-44.82989,247.4313,246.7231,25,0.3620674,-0.8283818,2.369508,-0.5295016,-0.1649644,1.141646,0.08609831,-0.9632987,2.151642,0.7176073,0.261645,0.01782574,3
